COUNTY,LONG,LAT,ELEV,DATE,RAINFALL,TMIN,TMEAN,TMAX,TDMEAN,VPDMIN,VPDMAX,MONTH_YEAR,YEAR,MONTH_YEAR_STR,YEAR_STR
Santa Rosa,-87.0173,30.7314,133.0,2023-05-06,0.19,64.2,69.9,75.6,64.0,1.05,10.45,2023-05,2023,2023-05,2023
Santa Rosa,-87.0173,30.7314,133.0,2023-05-07,0.0,65.7,73.8,81.9,66.6,1.42,13.56,2023-05,2023,2023-05,2023
Santa Rosa,-87.0173,30.7314,133.0,2023-05-08,0.0,67.6,75.3,83.0,67.8,1.4,15.18,2023-05,2023,2023-05,2023
Santa Rosa,-87.0173,30.7314,133.0,2023-05-09,2.02,69.1,74.2,79.4,68.9,1.1,8.52,2023-05,2023,2023-05,2023
Santa Rosa,-87.0173,30.7314,133.0,2023-05-10,0.07,68.4,76.9,85.5,69.6,0.75,16.29,2023-05,2023,2023-05,2023
Santa Rosa,-87.0173,30.7314,133.0,2023-05-11,0.0,69.7,79.1,88.5,69.1,1.21,22.62,2023-05,2023,2023-05,2023
Santa Rosa,-87.0173,30.7314,133.0,2023-05-12,0.34,65.0,75.0,84.9,66.0,1.41,18.59,2023-05,2023,2023-05,2023
Santa Rosa,-87.0173,30.7314,133.0,2023-05-13,0.0,64.6,75.8,87.1,66.4,2.13,20.67,2023-05,2023,2023-05,2023
Santa Rosa,-87.0173,30.7314,133.0,2023-05-14,0.0,66.7,77.8,88.9,67.5,1.34,24.86,2023-05,2023,2023-05,2023
Santa Rosa,-87.0173,30.7314,133.0,2023-05-15,0.0,69.9,81.0,92.1,69.1,1.77,28.84,2023-05,2023,2023-05,2023
Santa Rosa,-87.0173,30.7314,133.0,2023-05-16,0.8,69.8,81.5,93.3,69.1,1.61,29.99,2023-05,2023,2023-05,2023
Santa Rosa,-87.0173,30.7314,133.0,2023-05-17,0.41,67.2,77.0,86.8,68.3,1.3,16.7,2023-05,2023,2023-05,2023
Santa Rosa,-87.0173,30.7314,133.0,2023-05-18,0.03,65.9,76.1,86.3,67.1,0.89,18.52,2023-05,2023,2023-05,2023
Santa Rosa,-87.0173,30.7314,133.0,2023-05-19,0.14,67.4,75.5,83.7,68.3,1.44,14.74,2023-05,2023,2023-05,2023
Santa Rosa,-87.0173,30.7314,133.0,2023-05-20,0.53,67.6,76.2,84.9,68.9,1.41,15.42,2023-05,2023,2023-05,2023
Santa Rosa,-87.0173,30.7314,133.0,2023-05-21,0.01,69.5,78.2,86.9,70.4,1.67,17.6,2023-05,2023,2023-05,2023
Santa Rosa,-87.0173,30.7314,133.0,2023-05-22,0.0,69.0,77.5,86.0,68.2,2.23,17.22,2023-05,2023,2023-05,2023
Santa Rosa,-87.0173,30.7314,133.0,2023-05-23,0.0,69.0,78.1,87.1,67.1,2.65,21.69,2023-05,2023,2023-05,2023
Santa Rosa,-87.0173,30.7314,133.0,2023-05-24,1.22,63.5,72.4,81.3,66.3,1.37,10.48,2023-05,2023,2023-05,2023
Santa Rosa,-87.0173,30.7314,133.0,2023-05-25,0.99,64.6,72.4,80.3,65.3,1.66,11.59,2023-05,2023,2023-05,2023
Santa Rosa,-87.0173,30.7314,133.0,2023-05-26,0.0,59.1,71.3,83.5,54.9,3.08,26.01,2023-05,2023,2023-05,2023
Santa Rosa,-87.0173,30.7314,133.0,2023-05-27,0.0,62.4,72.4,82.4,60.8,4.19,18.15,2023-05,2023,2023-05,2023
Santa Rosa,-87.0173,30.7314,133.0,2023-05-28,0.0,56.5,70.0,83.6,54.4,2.73,25.03,2023-05,2023,2023-05,2023
Santa Rosa,-87.0173,30.7314,133.0,2023-05-29,0.0,61.0,72.6,84.3,59.5,2.37,25.57,2023-05,2023,2023-05,2023
Santa Rosa,-87.0173,30.7314,133.0,2023-05-30,0.0,59.2,71.9,84.6,62.2,1.41,21.02,2023-05,2023,2023-05,2023
Santa Rosa,-87.0173,30.7314,133.0,2023-05-31,0.0,63.1,73.1,83.2,61.4,2.41,20.87,2023-05,2023,2023-05,2023
Santa Rosa,-87.0173,30.7314,133.0,2023-06-01,0.0,67.2,77.0,86.7,64.9,2.8,23.62,2023-06,2023,2023-06,2023
Santa Rosa,-87.0173,30.7314,133.0,2023-06-02,0.0,67.2,76.5,85.7,64.4,3.19,22.15,2023-06,2023,2023-06,2023
Santa Rosa,-87.0173,30.7314,133.0,2023-06-03,0.0,67.0,78.0,89.1,63.8,3.55,27.22,2023-06,2023,2023-06,2023
Santa Rosa,-87.0173,30.7314,133.0,2023-06-04,0.0,67.1,78.9,90.7,63.8,3.19,31.09,2023-06,2023,2023-06,2023
Santa Rosa,-87.0173,30.7314,133.0,2023-06-05,0.0,67.3,78.3,89.3,66.2,1.53,27.26,2023-06,2023,2023-06,2023
Santa Rosa,-87.0173,30.7314,133.0,2023-06-06,0.0,65.1,75.1,85.0,66.5,1.18,18.67,2023-06,2023,2023-06,2023
Santa Rosa,-87.0173,30.7314,133.0,2023-06-07,0.0,64.7,75.3,85.8,66.8,0.86,19.58,2023-06,2023,2023-06,2023
Santa Rosa,-87.0173,30.7314,133.0,2023-06-08,0.23,69.0,77.7,86.4,68.8,1.43,20.63,2023-06,2023,2023-06,2023
Santa Rosa,-87.0173,30.7314,133.0,2023-06-09,0.02,71.2,82.1,93.0,68.9,2.12,33.05,2023-06,2023,2023-06,2023
Santa Rosa,-87.0173,30.7314,133.0,2023-06-10,0.0,69.9,81.5,93.1,68.3,2.78,30.86,2023-06,2023,2023-06,2023
Santa Rosa,-87.0173,30.7314,133.0,2023-06-11,0.23,71.6,80.6,89.6,71.6,0.99,23.62,2023-06,2023,2023-06,2023
Santa Rosa,-87.0173,30.7314,133.0,2023-06-12,0.05,75.6,81.3,87.0,73.4,2.75,16.54,2023-06,2023,2023-06,2023
Santa Rosa,-87.0173,30.7314,133.0,2023-06-13,0.35,68.5,80.8,93.1,70.4,0.77,29.45,2023-06,2023,2023-06,2023
Santa Rosa,-87.0173,30.7314,133.0,2023-06-14,0.23,70.9,80.7,90.5,72.8,1.21,24.53,2023-06,2023,2023-06,2023
Sarasota,-82.3221,27.1804,21.0,2023-01-01,0.0,67.2,75.9,84.5,70.0,0.54,13.42,2023-01,2023,2023-01,2023
Sarasota,-82.3221,27.1804,21.0,2023-01-02,0.0,63.7,73.0,82.2,67.9,0.46,11.53,2023-01,2023,2023-01,2023
Sarasota,-82.3221,27.1804,21.0,2023-01-03,0.0,63.3,73.9,84.6,66.9,0.45,16.13,2023-01,2023,2023-01,2023
Sarasota,-82.3221,27.1804,21.0,2023-01-04,0.0,64.1,73.8,83.4,68.6,0.57,13.75,2023-01,2023,2023-01,2023
Sarasota,-82.3221,27.1804,21.0,2023-01-05,0.0,67.1,74.9,82.6,70.7,0.64,10.49,2023-01,2023,2023-01,2023
Sarasota,-82.3221,27.1804,21.0,2023-01-06,0.02,53.0,67.2,81.3,62.3,0.63,10.17,2023-01,2023,2023-01,2023
Sarasota,-82.3221,27.1804,21.0,2023-01-07,0.0,42.3,57.3,72.3,42.6,0.56,18.97,2023-01,2023,2023-01,2023
Sarasota,-82.3221,27.1804,21.0,2023-01-08,0.0,45.2,59.8,74.5,47.1,0.61,18.7,2023-01,2023,2023-01,2023
Sarasota,-82.3221,27.1804,21.0,2023-01-09,0.0,50.9,64.9,78.9,56.7,0.45,16.34,2023-01,2023,2023-01,2023
Sarasota,-82.3221,27.1804,21.0,2023-01-10,0.0,48.2,62.4,76.6,57.4,0.28,11.66,2023-01,2023,2023-01,2023
Sarasota,-82.3221,27.1804,21.0,2023-01-11,0.02,40.4,56.8,73.3,48.2,0.25,16.95,2023-01,2023,2023-01,2023
Sarasota,-82.3221,27.1804,21.0,2023-01-12,0.0,40.9,58.5,76.2,48.4,0.25,19.67,2023-01,2023,2023-01,2023
Sarasota,-82.3221,27.1804,21.0,2023-01-13,0.03,44.6,59.9,75.2,56.8,0.3,13.38,2023-01,2023,2023-01,2023
Sarasota,-82.3221,27.1804,21.0,2023-01-14,0.38,41.7,56.0,70.2,49.4,0.85,10.28,2023-01,2023,2023-01,2023
Sarasota,-82.3221,27.1804,21.0,2023-01-15,0.0,33.7,45.5,57.4,38.7,0.32,7.3,2023-01,2023,2023-01,2023
Sarasota,-82.3221,27.1804,21.0,2023-01-16,0.0,33.0,46.7,60.4,37.4,0.21,9.38,2023-01,2023,2023-01,2023
Sarasota,-82.3221,27.1804,21.0,2023-01-17,0.0,35.3,52.5,69.6,40.2,0.34,16.63,2023-01,2023,2023-01,2023
Sarasota,-82.3221,27.1804,21.0,2023-01-18,0.0,40.9,57.8,74.7,52.9,0.34,12.99,2023-01,2023,2023-01,2023
Sarasota,-82.3221,27.1804,21.0,2023-01-19,0.0,49.1,64.0,78.9,57.1,0.35,16.92,2023-01,2023,2023-01,2023
Sarasota,-82.3221,27.1804,21.0,2023-01-20,0.02,57.9,69.4,80.9,64.7,0.75,13.76,2023-01,2023,2023-01,2023
Sarasota,-82.3221,27.1804,21.0,2023-01-21,0.0,63.2,71.6,80.0,65.0,0.94,9.83,2023-01,2023,2023-01,2023
Sarasota,-82.3221,27.1804,21.0,2023-01-22,0.0,59.7,69.7,79.6,62.1,0.64,13.53,2023-01,2023,2023-01,2023
Sarasota,-82.3221,27.1804,21.0,2023-01-23,0.39,62.2,71.2,80.3,67.8,0.83,10.73,2023-01,2023,2023-01,2023
Sarasota,-82.3221,27.1804,21.0,2023-01-24,0.0,48.9,59.7,70.4,51.5,0.99,10.66,2023-01,2023,2023-01,2023
Sarasota,-82.3221,27.1804,21.0,2023-01-25,0.02,49.8,63.4,77.1,60.2,0.67,11.98,2023-01,2023,2023-01,2023
Sarasota,-82.3221,27.1804,21.0,2023-01-26,0.21,58.3,70.5,82.7,66.6,0.48,15.09,2023-01,2023,2023-01,2023
Sarasota,-82.3221,27.1804,21.0,2023-01-27,0.0,46.7,56.5,66.3,49.8,0.91,8.24,2023-01,2023,2023-01,2023
Sarasota,-82.3221,27.1804,21.0,2023-01-28,0.0,46.7,55.8,65.0,41.5,1.75,13.18,2023-01,2023,2023-01,2023
Sarasota,-82.3221,27.1804,21.0,2023-01-29,0.0,54.1,63.6,73.1,57.5,1.04,10.05,2023-01,2023,2023-01,2023
Sarasota,-82.3221,27.1804,21.0,2023-01-30,0.0,59.5,71.2,82.9,63.2,0.59,17.79,2023-01,2023,2023-01,2023
Sarasota,-82.3221,27.1804,21.0,2023-01-31,0.0,58.9,71.3,83.6,65.6,0.46,14.58,2023-01,2023,2023-01,2023
Sarasota,-82.3221,27.1804,21.0,2023-02-01,0.0,58.8,70.8,82.8,63.9,0.49,15.96,2023-02,2023,2023-02,2023
Sarasota,-82.3221,27.1804,21.0,2023-02-02,0.0,58.5,70.5,82.4,64.5,0.38,13.64,2023-02,2023,2023-02,2023
Sarasota,-82.3221,27.1804,21.0,2023-02-03,0.0,60.3,71.3,82.2,67.0,0.53,12.94,2023-02,2023,2023-02,2023
Sarasota,-82.3221,27.1804,21.0,2023-02-04,0.06,51.1,65.5,79.9,59.1,0.64,7.55,2023-02,2023,2023-02,2023
Sarasota,-82.3221,27.1804,21.0,2023-02-05,0.0,51.7,63.8,75.9,55.6,1.61,14.23,2023-02,2023,2023-02,2023
Sarasota,-82.3221,27.1804,21.0,2023-02-06,0.0,58.2,68.9,79.6,62.8,1.11,12.64,2023-02,2023,2023-02,2023
Sarasota,-82.3221,27.1804,21.0,2023-02-07,0.0,55.0,66.9,78.9,56.8,1.01,16.59,2023-02,2023,2023-02,2023
Sarasota,-82.3221,27.1804,21.0,2023-02-08,0.0,55.3,68.0,80.6,57.9,0.97,17.14,2023-02,2023,2023-02,2023
Sarasota,-82.3221,27.1804,21.0,2023-02-09,0.0,56.7,69.3,81.9,59.2,0.78,19.98,2023-02,2023,2023-02,2023
Sarasota,-82.3221,27.1804,21.0,2023-02-10,0.0,60.5,72.9,85.2,66.7,0.68,18.22,2023-02,2023,2023-02,2023
Sarasota,-82.3221,27.1804,21.0,2023-02-11,0.0,62.3,73.2,84.1,66.3,0.55,16.4,2023-02,2023,2023-02,2023
Sarasota,-82.3221,27.1804,21.0,2023-02-12,0.04,61.6,72.3,83.0,66.8,0.82,12.56,2023-02,2023,2023-02,2023
Sarasota,-82.3221,27.1804,21.0,2023-02-13,0.0,50.3,60.7,71.1,53.5,1.0,11.34,2023-02,2023,2023-02,2023
Sarasota,-82.3221,27.1804,21.0,2023-02-14,0.0,41.6,55.8,69.9,46.5,0.31,13.08,2023-02,2023,2023-02,2023
Sarasota,-82.3221,27.1804,21.0,2023-02-15,0.0,42.7,60.1,77.5,51.5,0.44,21.11,2023-02,2023,2023-02,2023
Sarasota,-82.3221,27.1804,21.0,2023-02-16,0.0,52.8,67.5,82.2,61.1,0.53,17.97,2023-02,2023,2023-02,2023
Sarasota,-82.3221,27.1804,21.0,2023-02-17,0.0,58.6,71.3,84.1,62.7,0.64,20.0,2023-02,2023,2023-02,2023
Sarasota,-82.3221,27.1804,21.0,2023-02-18,0.0,56.1,70.5,84.9,66.2,0.69,16.3,2023-02,2023,2023-02,2023
Sarasota,-82.3221,27.1804,21.0,2023-02-19,0.0,55.9,67.0,78.2,54.8,2.39,17.9,2023-02,2023,2023-02,2023
Sarasota,-82.3221,27.1804,21.0,2023-02-20,0.0,56.8,69.6,82.4,62.9,0.58,14.79,2023-02,2023,2023-02,2023
Sarasota,-82.3221,27.1804,21.0,2023-02-21,0.0,57.3,68.8,80.3,63.6,0.59,11.11,2023-02,2023,2023-02,2023
Sarasota,-82.3221,27.1804,21.0,2023-02-22,0.0,57.4,69.6,81.8,64.3,0.4,13.13,2023-02,2023,2023-02,2023
Sarasota,-82.3221,27.1804,21.0,2023-02-23,0.0,58.7,72.1,85.4,66.4,0.46,19.36,2023-02,2023,2023-02,2023
Sarasota,-82.3221,27.1804,21.0,2023-02-24,0.0,63.2,74.8,86.4,67.8,0.72,18.1,2023-02,2023,2023-02,2023
Sarasota,-82.3221,27.1804,21.0,2023-02-25,0.0,61.4,74.7,88.0,66.3,0.56,22.06,2023-02,2023,2023-02,2023
Sarasota,-82.3221,27.1804,21.0,2023-02-26,0.0,56.4,70.9,85.4,64.1,0.44,18.42,2023-02,2023,2023-02,2023
Sarasota,-82.3221,27.1804,21.0,2023-02-27,0.0,54.0,68.5,83.1,60.2,0.38,17.73,2023-02,2023,2023-02,2023
Sarasota,-82.3221,27.1804,21.0,2023-02-28,0.0,55.9,68.5,81.1,64.0,0.48,13.63,2023-02,2023,2023-02,2023
Sarasota,-82.3221,27.1804,21.0,2023-03-01,0.0,56.6,69.1,81.6,63.9,0.39,13.21,2023-03,2023,2023-03,2023
Sarasota,-82.3221,27.1804,21.0,2023-03-02,0.0,55.8,70.3,84.7,60.9,0.45,23.68,2023-03,2023,2023-03,2023
Sarasota,-82.3221,27.1804,21.0,2023-03-03,0.0,57.4,71.1,84.7,65.4,0.45,19.54,2023-03,2023,2023-03,2023
Sarasota,-82.3221,27.1804,21.0,2023-03-04,0.0,67.1,76.1,85.1,68.6,1.05,19.1,2023-03,2023,2023-03,2023
Sarasota,-82.3221,27.1804,21.0,2023-03-05,0.0,63.2,73.8,84.4,66.8,0.58,18.25,2023-03,2023,2023-03,2023
Sarasota,-82.3221,27.1804,21.0,2023-03-06,0.0,63.9,74.4,84.9,68.5,0.69,14.05,2023-03,2023,2023-03,2023
Sarasota,-82.3221,27.1804,21.0,2023-03-07,0.0,63.5,75.4,87.4,67.1,0.69,20.93,2023-03,2023,2023-03,2023
Sarasota,-82.3221,27.1804,21.0,2023-03-08,0.0,61.0,73.5,86.1,66.5,0.57,18.3,2023-03,2023,2023-03,2023
Sarasota,-82.3221,27.1804,21.0,2023-03-09,0.0,61.8,74.4,87.0,65.7,0.91,22.01,2023-03,2023,2023-03,2023
Sarasota,-82.3221,27.1804,21.0,2023-03-10,0.0,57.0,69.9,82.7,59.6,0.92,20.23,2023-03,2023,2023-03,2023
Sarasota,-82.3221,27.1804,21.0,2023-03-11,0.08,56.8,69.3,81.7,64.8,0.6,15.09,2023-03,2023,2023-03,2023
Sarasota,-82.3221,27.1804,21.0,2023-03-12,0.0,54.4,68.0,81.7,60.3,0.62,16.63,2023-03,2023,2023-03,2023
Sarasota,-82.3221,27.1804,21.0,2023-03-13,0.01,55.4,68.5,81.6,66.0,0.64,15.84,2023-03,2023,2023-03,2023
Sarasota,-82.3221,27.1804,21.0,2023-03-14,0.18,61.8,72.9,84.0,67.8,1.19,12.77,2023-03,2023,2023-03,2023
Sarasota,-82.3221,27.1804,21.0,2023-03-15,0.0,54.6,66.5,78.4,48.1,2.79,22.13,2023-03,2023,2023-03,2023
Sarasota,-82.3221,27.1804,21.0,2023-03-16,0.01,51.0,59.9,68.8,47.8,1.22,11.74,2023-03,2023,2023-03,2023
Sarasota,-82.3221,27.1804,21.0,2023-03-17,0.0,49.8,64.4,79.0,51.7,0.71,22.17,2023-03,2023,2023-03,2023
Sarasota,-82.3221,27.1804,21.0,2023-03-18,0.0,50.9,66.3,81.7,60.7,0.62,18.57,2023-03,2023,2023-03,2023
Sarasota,-82.3221,27.1804,21.0,2023-03-19,0.0,54.5,69.3,84.2,63.5,1.32,19.12,2023-03,2023,2023-03,2023
Sarasota,-82.3221,27.1804,21.0,2023-03-20,0.0,49.6,55.7,61.9,45.4,2.42,8.42,2023-03,2023,2023-03,2023
Sarasota,-82.3221,27.1804,21.0,2023-03-21,0.0,39.5,54.7,69.8,39.3,0.73,16.94,2023-03,2023,2023-03,2023
Sarasota,-82.3221,27.1804,21.0,2023-03-22,0.0,40.0,58.8,77.7,49.2,0.49,20.3,2023-03,2023,2023-03,2023
Sarasota,-82.3221,27.1804,21.0,2023-03-23,0.0,50.3,67.4,84.4,60.0,0.43,20.84,2023-03,2023,2023-03,2023
Sarasota,-82.3221,27.1804,21.0,2023-03-24,0.0,54.5,70.2,85.9,60.9,0.54,24.37,2023-03,2023,2023-03,2023
Sarasota,-82.3221,27.1804,21.0,2023-03-25,0.0,53.2,69.4,85.6,65.1,0.49,18.7,2023-03,2023,2023-03,2023
Sarasota,-82.3221,27.1804,21.0,2023-03-26,0.0,65.9,76.6,87.3,70.9,0.2,15.11,2023-03,2023,2023-03,2023
Sarasota,-82.3221,27.1804,21.0,2023-03-27,0.0,64.3,76.2,88.0,69.3,0.35,18.88,2023-03,2023,2023-03,2023
Sarasota,-82.3221,27.1804,21.0,2023-03-28,0.0,64.4,76.0,87.7,69.6,0.38,18.21,2023-03,2023,2023-03,2023
Sarasota,-82.3221,27.1804,21.0,2023-03-29,0.0,64.5,76.1,87.7,69.1,0.33,19.48,2023-03,2023,2023-03,2023
Sarasota,-82.3221,27.1804,21.0,2023-03-30,0.0,62.0,73.9,85.8,65.4,0.9,18.46,2023-03,2023,2023-03,2023
Sarasota,-82.3221,27.1804,21.0,2023-03-31,0.0,58.1,72.5,86.8,59.7,0.92,26.26,2023-03,2023,2023-03,2023
Sarasota,-82.3221,27.1804,21.0,2023-04-01,0.0,59.1,73.4,87.7,62.7,0.89,26.22,2023-04,2023,2023-04,2023
Sarasota,-82.3221,27.1804,21.0,2023-04-02,0.0,60.2,73.2,86.3,68.3,0.78,17.35,2023-04,2023,2023-04,2023
Sarasota,-82.3221,27.1804,21.0,2023-04-03,0.0,61.6,74.1,86.6,67.6,0.44,17.9,2023-04,2023,2023-04,2023
Sarasota,-82.3221,27.1804,21.0,2023-04-04,0.0,61.8,74.7,87.6,65.9,0.55,22.72,2023-04,2023,2023-04,2023
Sarasota,-82.3221,27.1804,21.0,2023-04-05,0.0,62.5,75.7,88.9,68.6,0.72,23.18,2023-04,2023,2023-04,2023
Sarasota,-82.3221,27.1804,21.0,2023-04-06,0.0,65.1,78.3,91.6,67.0,0.76,29.61,2023-04,2023,2023-04,2023
Sarasota,-82.3221,27.1804,21.0,2023-04-07,0.0,64.1,77.3,90.5,66.8,0.86,27.7,2023-04,2023,2023-04,2023
Sarasota,-82.3221,27.1804,21.0,2023-04-08,0.0,64.4,76.9,89.4,66.4,1.54,25.64,2023-04,2023,2023-04,2023
Sarasota,-82.3221,27.1804,21.0,2023-04-09,0.0,63.4,75.6,87.8,66.5,1.17,24.43,2023-04,2023,2023-04,2023
Sarasota,-82.3221,27.1804,21.0,2023-04-10,0.49,66.3,73.7,81.1,66.0,1.42,12.15,2023-04,2023,2023-04,2023
Sarasota,-82.3221,27.1804,21.0,2023-04-11,0.0,63.4,73.6,83.7,62.7,1.79,18.11,2023-04,2023,2023-04,2023
Sarasota,-82.3221,27.1804,21.0,2023-04-12,0.0,63.5,73.0,82.5,59.8,2.43,19.23,2023-04,2023,2023-04,2023
Sarasota,-82.3221,27.1804,21.0,2023-04-13,0.1,64.6,69.7,74.8,66.2,0.8,7.48,2023-04,2023,2023-04,2023
Sarasota,-82.3221,27.1804,21.0,2023-04-14,0.0,64.8,75.6,86.4,68.8,0.76,17.84,2023-04,2023,2023-04,2023
Sarasota,-82.3221,27.1804,21.0,2023-04-15,0.0,66.3,77.0,87.6,69.1,0.73,19.9,2023-04,2023,2023-04,2023
Sarasota,-82.3221,27.1804,21.0,2023-04-16,0.0,66.2,78.7,91.1,70.2,0.88,24.37,2023-04,2023,2023-04,2023
Sarasota,-82.3221,27.1804,21.0,2023-04-17,0.44,67.1,79.1,91.1,70.1,1.02,23.15,2023-04,2023,2023-04,2023
Sarasota,-82.3221,27.1804,21.0,2023-04-18,1.4,50.9,65.6,80.4,59.3,0.74,15.15,2023-04,2023,2023-04,2023
Sarasota,-82.3221,27.1804,21.0,2023-04-19,0.0,52.6,67.7,82.8,51.3,0.99,28.08,2023-04,2023,2023-04,2023
Sarasota,-82.3221,27.1804,21.0,2023-04-20,0.0,58.4,71.7,85.1,57.9,1.42,25.02,2023-04,2023,2023-04,2023
Sarasota,-82.3221,27.1804,21.0,2023-04-21,0.0,60.7,73.8,86.9,61.0,1.05,27.54,2023-04,2023,2023-04,2023
Sarasota,-82.3221,27.1804,21.0,2023-04-22,0.0,61.6,74.5,87.3,65.0,0.81,24.34,2023-04,2023,2023-04,2023
Sarasota,-82.3221,27.1804,21.0,2023-04-23,0.0,62.3,74.1,86.0,66.8,0.53,20.72,2023-04,2023,2023-04,2023
Sarasota,-82.3221,27.1804,21.0,2023-04-24,0.03,65.6,77.5,89.3,66.4,1.0,27.22,2023-04,2023,2023-04,2023
Sarasota,-82.3221,27.1804,21.0,2023-04-25,0.0,67.1,77.1,87.0,67.6,1.08,20.88,2023-04,2023,2023-04,2023
Sarasota,-82.3221,27.1804,21.0,2023-04-26,0.0,64.8,76.2,87.7,67.7,1.0,20.73,2023-04,2023,2023-04,2023
Sarasota,-82.3221,27.1804,21.0,2023-04-27,0.0,62.9,74.9,86.9,67.4,0.77,19.65,2023-04,2023,2023-04,2023
Sarasota,-82.3221,27.1804,21.0,2023-04-28,0.07,67.0,78.3,89.6,69.4,1.6,21.98,2023-04,2023,2023-04,2023
Sarasota,-82.3221,27.1804,21.0,2023-04-29,0.01,70.3,79.3,88.3,71.8,1.48,19.24,2023-04,2023,2023-04,2023
Sarasota,-82.3221,27.1804,21.0,2023-04-30,0.26,70.4,79.6,88.8,72.3,1.45,17.58,2023-04,2023,2023-04,2023
Sarasota,-82.3221,27.1804,21.0,2023-05-01,0.02,58.6,69.4,80.3,62.3,0.81,15.83,2023-05,2023,2023-05,2023
Sarasota,-82.3221,27.1804,21.0,2023-05-02,0.0,55.6,68.7,81.9,61.7,0.27,17.72,2023-05,2023,2023-05,2023
Sarasota,-82.3221,27.1804,21.0,2023-05-03,0.0,56.5,70.1,83.8,64.7,0.3,16.6,2023-05,2023,2023-05,2023
Sarasota,-82.3221,27.1804,21.0,2023-05-04,0.0,52.1,68.6,85.1,55.4,0.76,27.79,2023-05,2023,2023-05,2023
Sarasota,-82.3221,27.1804,21.0,2023-05-05,0.0,52.7,68.8,84.8,59.8,0.45,22.63,2023-05,2023,2023-05,2023
Sarasota,-82.3221,27.1804,21.0,2023-05-06,0.0,53.4,71.0,88.5,61.8,0.48,29.42,2023-05,2023,2023-05,2023
Sarasota,-82.3221,27.1804,21.0,2023-05-07,0.21,65.2,77.2,89.2,67.4,1.01,23.71,2023-05,2023,2023-05,2023
Sarasota,-82.3221,27.1804,21.0,2023-05-08,0.0,56.0,72.8,89.7,63.0,0.74,26.44,2023-05,2023,2023-05,2023
Sarasota,-82.3221,27.1804,21.0,2023-05-09,0.0,57.5,72.9,88.2,63.8,0.73,26.68,2023-05,2023,2023-05,2023
Sarasota,-82.3221,27.1804,21.0,2023-05-10,0.0,59.8,74.3,88.8,66.5,0.71,22.85,2023-05,2023,2023-05,2023
Sarasota,-82.3221,27.1804,21.0,2023-05-11,0.0,61.1,77.3,93.6,66.8,0.7,32.1,2023-05,2023,2023-05,2023
Sarasota,-82.3221,27.1804,21.0,2023-05-12,0.0,64.8,79.8,94.9,69.7,0.85,32.36,2023-05,2023,2023-05,2023
Sarasota,-82.3221,27.1804,21.0,2023-05-13,0.04,67.4,80.8,94.2,69.3,1.15,33.77,2023-05,2023,2023-05,2023
Sarasota,-82.3221,27.1804,21.0,2023-05-14,0.38,63.6,77.2,90.8,68.4,0.89,25.74,2023-05,2023,2023-05,2023
Sarasota,-82.3221,27.1804,21.0,2023-05-15,0.0,64.0,77.0,90.0,67.1,0.89,25.72,2023-05,2023,2023-05,2023
Sarasota,-82.3221,27.1804,21.0,2023-05-16,0.0,65.6,79.5,93.4,67.3,1.17,36.4,2023-05,2023,2023-05,2023
Sarasota,-82.3221,27.1804,21.0,2023-05-17,0.01,65.9,77.5,89.1,70.3,0.75,22.3,2023-05,2023,2023-05,2023
Sarasota,-82.3221,27.1804,21.0,2023-05-18,0.0,64.0,76.4,88.8,69.2,0.69,21.34,2023-05,2023,2023-05,2023
Sarasota,-82.3221,27.1804,21.0,2023-05-19,0.0,64.0,76.7,89.5,68.8,0.61,23.32,2023-05,2023,2023-05,2023
Sarasota,-82.3221,27.1804,21.0,2023-05-20,0.0,65.1,78.3,91.5,69.7,0.74,25.95,2023-05,2023,2023-05,2023
Sarasota,-82.3221,27.1804,21.0,2023-05-21,0.24,69.6,80.8,92.0,72.4,0.83,23.18,2023-05,2023,2023-05,2023
Sarasota,-82.3221,27.1804,21.0,2023-05-22,0.11,68.5,79.0,89.4,72.3,0.82,19.43,2023-05,2023,2023-05,2023
Sarasota,-82.3221,27.1804,21.0,2023-05-23,0.26,68.8,80.3,91.8,71.5,0.85,24.09,2023-05,2023,2023-05,2023
Sarasota,-82.3221,27.1804,21.0,2023-05-24,0.29,66.7,79.5,92.3,70.2,0.67,24.19,2023-05,2023,2023-05,2023
Sarasota,-82.3221,27.1804,21.0,2023-05-25,0.97,64.9,76.4,87.8,69.4,0.6,17.47,2023-05,2023,2023-05,2023
Sarasota,-82.3221,27.1804,21.0,2023-05-26,0.85,65.2,76.5,87.8,68.3,0.72,21.01,2023-05,2023,2023-05,2023
Sarasota,-82.3221,27.1804,21.0,2023-05-27,0.09,63.8,76.7,89.6,67.4,1.1,24.08,2023-05,2023,2023-05,2023
Sarasota,-82.3221,27.1804,21.0,2023-05-28,0.0,63.7,74.5,85.4,64.8,1.15,20.8,2023-05,2023,2023-05,2023
Sarasota,-82.3221,27.1804,21.0,2023-05-29,0.0,62.0,75.3,88.6,66.0,0.98,22.76,2023-05,2023,2023-05,2023
Sarasota,-82.3221,27.1804,21.0,2023-05-30,0.0,62.1,76.0,90.0,64.4,0.89,30.51,2023-05,2023,2023-05,2023
Sarasota,-82.3221,27.1804,21.0,2023-05-31,1.59,67.9,79.2,90.5,67.3,1.5,27.89,2023-05,2023,2023-05,2023
